iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,hk_prevalence,asc_prevalence,tt_prevalence,sth_prevalence,shortest,id,src,dst,identifier
MRT,MR,3226.0,31058.0,31058.0,oumedre iche,13383.0,-7.676916667,15.79280556,3,,,2015,,,4,1,,,127,3,,,127,0,,,1,9516,0.25,0.0236220472440944,0.0,0.2525627692764819,51432.1046640194,98,98,98,63
MRT,MR,3226.0,31063.0,31063.0,oumgouffa,13504.0,-8.151666667,15.77183333,3,,,2015,,,130,6,,,130,3,,,130,0,,,1,9529,0.0461538461538461,0.023076923076923,0.0,0.0643072457295969,52904.58452455207,99,99,99,64
MRT,MR,3229.0,31073.0,31073.0,pk 11,13480.0,-15.63355556,17.99158333,4,,,2015,,,50,6,,,50,1,,,50,0,,,1,9565,0.12,0.02,0.0,0.1298113207547169,35444.97466314552,100,100,100,65
MRT,MR,3229.0,31073.0,31073.0,pk 12,13481.0,-15.96844444,17.98577778,3,,,2015,,,50,5,,,50,0,,,50,1,,,1,9562,0.1,0.0,0.02,0.1113207547169811,3467.3294795378297,101,101,101,66
MRT,MR,3229.0,31073.0,31073.0,pk 7,13482.0,-15.97013889,18.02563889,3,,,2015,,,50,1,,,50,3,,,50,0,,,1,9564,0.02,0.06,0.0,0.0743396226415094,1196.6482117768892,102,102,102,67
MRT,MR,3229.0,31073.0,31073.0,pk 8,13483.0,-15.97005556,18.01536111,3,,,2015,,,49,0,,,49,1,,,49,0,,,1,9566,0.0,0.0204081632653061,0.0,0.0192529842125529,16.772363321716664,103,103,103,68
MRT,MR,3229.0,31073.0,31073.0,pk 9,13484.0,-15.97019444,18.01541667,3,,,2015,,,49,6,,,49,0,,,49,0,,,1,9563,0.1224489795918367,0.0,0.0,0.1155179052753176,0.0,104,104,107,69
MRT,MR,3230.0,31080.0,31080.0,rachid,13500.0,-11.683333,18.8,1,,,2015,,,100,0,,,100,1,,,100,0,,,1,9580,0.0,0.01,0.0,0.0094339622641509,14349.964618860358,105,105,105,70
MRT,MR,3230.0,31080.0,31080.0,racid,13501.0,-11.75277778,18.90277778,3,,,2015,,,0,0,,,0,0,,,0,0,,,1,9578,,,,,14349.964618860358,106,106,106,71
MRT,MR,3229.0,31073.0,31073.0,riad,13485.0,-15.97019444,18.01541667,3,,,2015,,,0,0,,,0,0,,,0,0,,,1,9561,,,,,0.0,107,107,104,69
MRT,MR,3232.0,31089.0,31089.0,rosso,,-15.802612,16.5163413,1,,,1994,5.0,14.0,232,1,,,232,1,,,232,0,,,3,29269,0.0043103448275862,0.0043103448275862,0.0,0.0081151986628676,3965.0474077595172,108,108,108,72
MRT,MR,3229.0,31074.0,31074.0,sebkha,13490.0,-15.99002778,18.07744444,3,,,2015,,,50,4,,,50,5,,,50,0,,,1,9568,0.08,0.1,0.0,0.1622641509433962,0.0,109,109,21,15
MRT,MR,3230.0,31078.0,31078.0,siyassa,13462.0,-11.69368056,17.80655556,3,,,2015,,,50,5,,,50,4,,,50,0,,,1,9573,0.1,0.08,0.0,0.1622641509433962,0.0,110,110,111,73
