iso2,iso3,admin0_id,admin1,admin1_id,admin2,admin2_id,iu_name,iu_id,iu_code
TZ,TZA,45,Kilimanjaro,4794.0,Hai District Council,46506.0,Hai,46506.0,TZA0479446506
TZ,TZA,45,Singida,4808.0,Ikungi District Council,46599.0,Ikungi,46599.0,TZA0480846599
TZ,TZA,45,Songwe,4811.0,Ileje District Council,46535.0,Ileje,46535.0,TZA0481146535
TZ,TZA,45,Njombe,4802.0,Ludewa District Council,46565.0,Ludewa,46565.0,TZA0480246565
TZ,TZA,45,Ruvuma,4805.0,Namtumbo District Council,46583.0,Namtumbo,46583.0,TZA0480546583
TZ,TZA,45,Kagera,4791.0,Ngara District Council,46493.0,Ngara,46493.0,TZA0479146493
TZ,TZA,45,Lindi,4795.0,Ruangwa District Council,46518.0,Ruangwa,46518.0,TZA0479546518
GH,GHA,20,Ashanti,2161.0,Kumasi Metropolitan Area,21398.0,Kumasi Metropolitan Area,21398.0,GHA0216121398
TZ,TZA,45,Arusha,4786.0,Ngorongoro District Council,46465.0,Ngorongoro,46465.0,TZA0478646465
GH,GHA,20,Ashanti,2161.0,Mampong,21378.0,Mampong,21378.0,GHA0216121378
GH,GHA,20,Ashanti,2161.0,Offinso,21402.0,Offinso,21402.0,GHA0216121402
TZ,TZA,45,Pwani,4803.0,Rufiji District Council,46577.0,Rufiji,46577.0,TZA0480346577
TZ,TZA,45,Mwanza,4801.0,Sengerema District Council,46563.0,Sengerema,46563.0,TZA0480146563
GH,GHA,20,Ashanti,2161.0,Sekyere South,21406.0,Sekyere South,21406.0,GHA0216121406
TZ,TZA,45,Tabora,4809.0,Sikonge District Council,46608.0,Sikonge,46608.0,TZA0480946608
GH,GHA,20,Bono East,2172.0,Techiman North,21435.0,Techiman North,21435.0,GHA0217221435
TZ,TZA,45,Kigoma,4793.0,Uvinza District Council,46505.0,Uvinza,46505.0,TZA0479346505
GH,GHA,20,Central,2163.0,Awutu Senya East,21444.0,Awutu Senya East,21444.0,GHA0216321444
TZ,TZA,45,Arusha,4786.0,Arusha District Council,46460.0,Arusha,46460.0,TZA0478646460
TZ,TZA,45,Dodoma,4788.0,Bahi District Council,46469.0,Bahi,46469.0,TZA0478846469
TZ,TZA,45,Kagera,4791.0,Bukoba Municipal Council,46488.0,Bukoba MC,46488.0,TZA0479146488
TZ,TZA,45,Kigoma,4793.0,Buhigwe District Council,46498.0,Buhigwe,46498.0,TZA0479346498
TZ,TZA,45,Tanga,4810.0,Handeni District Council,46613.0,Handeni,46613.0,TZA0481046613
TZ,TZA,45,Lindi,4795.0,Lindi Municipal Council,46515.0,Lindi MC,46515.0,TZA0479546515
TZ,TZA,45,Pwani,4803.0,Mafia District Council,46575.0,Mafia,46575.0,TZA0480346575
TZ,TZA,45,Kilimanjaro,4794.0,Moshi Municipal Council,46508.0,Moshi MC,46508.0,TZA0479446508
GH,GHA,20,Central,2163.0,Gomoa West,21450.0,Gomoa West,21450.0,GHA0216321450
TZ,TZA,45,Njombe,4802.0,Makambako Town Council,46566.0,Makambako TC,46566.0,TZA0480246566
TZ,TZA,45,Songwe,4811.0,Mbozi District Council,46540.0,Mbozi,46540.0,TZA0481146540
GH,GHA,20,Eastern,2164.0,New Juaben,21479.0,New Juaben,21479.0,GHA0216421479
TZ,TZA,45,Singida,4808.0,Mkalama District Council,46602.0,Mkalama,46602.0,TZA0480846602
TZ,TZA,45,Mtwara,4800.0,Nanyumbu District Council,46555.0,Nanyumbu,46555.0,TZA0480046555
TZ,TZA,45,Morogoro,4799.0,Mvomero District Council,46549.0,Mvomero,46549.0,TZA0479946549
GH,GHA,20,Greater Accra,2165.0,La Dade-Kotopon,21497.0,La Dade-Kotopon,21497.0,GHA0216521497
TZ,TZA,45,Ruvuma,4805.0,Nyasa District Council,46584.0,Nyasa,46584.0,TZA0480546584
TZ,TZA,45,Mara,4797.0,Rorya District Council,46529.0,Rorya,46529.0,TZA0479746529
TZ,TZA,45,Tabora,4809.0,Tabora Municipal Council,46609.0,Tabora MC,46609.0,TZA0480946609
TZ,TZA,45,Mara,4797.0,Butiama District Council,46526.0,Butiama,46526.0,TZA0479746526
YE,YEM,10747,Raymah,5717.0,As Salafiyah,57259.0,As Salafiyah,57259.0,YEM0571757259
YE,YEM,10747,Raymah,5717.0,Al Jabin,57257.0,Al Jabin,57257.0,YEM0571757257
TZ,TZA,45,Dodoma,4788.0,Chemba District Council,46471.0,Chemba,46471.0,TZA0478846471
TZ,TZA,45,Kigoma,4793.0,Kakonko District Council,46499.0,Kakonko,46499.0,TZA0479346499
TZ,TZA,45,Tabora,4809.0,Kaliua District Council,46606.0,Kaliua,46606.0,TZA0480946606
YE,YEM,10747,Raymah,5717.0,Kusmah,57261.0,Kusmah,57261.0,YEM0571757261
YE,YEM,10747,Raymah,5717.0,Al Jafariyah,57258.0,Al Jafariyah,57258.0,YEM0571757258
TZ,TZA,45,Pwani,4803.0,Kibaha Town Council,46573.0,Kibaha TC,46573.0,TZA0480346573
TZ,TZA,45,Tanga,4810.0,Kilindi District Council,46615.0,Kilindi,46615.0,TZA0481046615
TZ,TZA,45,Arusha,4786.0,Longido District Council,46462.0,Longido,46462.0,TZA0478646462
TZ,TZA,45,Mtwara,4800.0,Masasi Town Council,46552.0,Masasi TC,46552.0,TZA0480046552
TZ,TZA,45,Mbeya,4798.0,Mbeya City Council,46538.0,Mbeya CC,46538.0,TZA0479846538
TZ,TZA,45,Mbeya,4798.0,Mbarali District Council,46537.0,Mbarali,46537.0,TZA0479846537
TZ,TZA,45,Kagera,4791.0,Missenyi District Council,46491.0,Missenyi,46491.0,TZA0479146491
TZ,TZA,45,Songwe,4811.0,Tunduma Town Council,46543.0,Tunduma TC,46543.0,TZA0481146543
TZ,TZA,45,Mwanza,4801.0,Misungwi District Council,46561.0,Misungwi,46561.0,TZA0480146561
TZ,TZA,45,Kilimanjaro,4794.0,Siha District Council,46512.0,Siha,46512.0,TZA0479446512
YE,YEM,10747,Amran,5710.0,Khamir,57126.0,Khamir,57126.0,YEM0571057126
TZ,TZA,45,Tanga,4810.0,Mkinga District Council,46619.0,Mkinga,46619.0,TZA0481046619
TZ,TZA,45,Kigoma,4793.0,Kasulu Town Council,46501.0,Kasulu TC,46501.0,TZA0479346501
TZ,TZA,45,Kagera,4791.0,Kyerwa District Council,46490.0,Kyerwa,46490.0,TZA0479146490
TZ,TZA,45,Katavi,4792.0,Mpanda Municipal Council,46496.0,Mpanda MC,46496.0,TZA0479246496
TZ,TZA,45,Songwe,4811.0,Momba District Council,46541.0,Momba,46541.0,TZA0481146541
TZ,TZA,45,Tanga,4810.0,Handeni Town Council,46614.0,Handeni TC,46614.0,TZA0481046614
TZ,TZA,45,Morogoro,4799.0,Morogoro District Council,46547.0,Morogoro,46547.0,TZA0479946547
YE,YEM,10747,Al Dhale'e,5705.0,Ad Dhale'e,57053.0,Ad Dhale'e,57053.0,YEM0570557053
YE,YEM,10747,Al Dhale'e,5705.0,Jahaf,57056.0,Jahaf,57056.0,YEM0570557056
TZ,TZA,45,Morogoro,4799.0,Kilosa District Council,46546.0,Kilosa,46546.0,TZA0479946546
TZ,TZA,45,Morogoro,4799.0,Gairo District Council,46544.0,Gairo,46544.0,TZA0479946544
TZ,TZA,45,Katavi,4792.0,Mlele District Council,46494.0,Mlele,46494.0,TZA0479246494
TZ,TZA,45,Tanga,4810.0,Pangani District Council,46621.0,Pangani,46621.0,TZA0481046621
YE,YEM,10747,Al Maharah,5708.0,Shahan,57105.0,Shahan,57105.0,YEM0570857105
TZ,TZA,45,Manyara,4796.0,Babati District Council,46519.0,Babati,46519.0,TZA0479646519
TZ,TZA,45,Mara,4797.0,Tarime Town Council,46532.0,Tarime TC,46532.0,TZA0479746532
YE,YEM,10747,Al Dhale'e,5705.0,Damt,57055.0,Damt,57055.0,YEM0570557055
TZ,TZA,45,Manyara,4796.0,Hanang District Council,46521.0,Hanang,46521.0,TZA0479646521
TZ,TZA,45,Manyara,4796.0,Mbulu District Council,46523.0,Mbulu,46523.0,TZA0479646523
YE,YEM,10747,Al Maharah,5708.0,Sayhut,57104.0,Sayhut,57104.0,YEM0570857104
TZ,TZA,45,Manyara,4796.0,Simanjiro District Council,46524.0,Simanjiro,46524.0,TZA0479646524
YE,YEM,10747,Marib,5716.0,Mahliyah,57250.0,Mahliyah,57250.0,YEM0571657250
YE,YEM,10747,Marib,5716.0,Al Abdiyah,57243.0,Al Abdiyah,57243.0,YEM0571657243
TZ,TZA,45,Manyara,4796.0,Kiteto District Council,46522.0,Kiteto,46522.0,TZA0479646522
TZ,TZA,45,Manyara,4796.0,Babati Town Council,46520.0,Babati TC,46520.0,TZA0479646520
YE,YEM,10747,Al Mahwit,5709.0,Hufash,57112.0,Hufash,57112.0,YEM0570957112
YE,YEM,10747,Al Mahwit,5709.0,Al Mahwait City,57106.0,Al Mahwait City,57106.0,YEM0570957106
TZ,TZA,45,Simiyu,4807.0,Bariadi Town Council,46594.0,Bariadi TC,46594.0,TZA0480746594
TZ,TZA,45,Geita,4789.0,Geita Town Council,46627.0,Geita TC,46627.0,TZA0478946627
TZ,TZA,45,Mbeya,4798.0,Busokelo District Council,46533.0,Busokelo,46533.0,TZA0479846533
TZ,TZA,45,Geita,4789.0,Geita District Council,46478.0,Geita,46478.0,TZA0478946478
YE,YEM,10747,Al Maharah,5708.0,Huswain,57101.0,Huswain,57101.0,YEM0570857101
YE,YEM,10747,Al Mahwit,5709.0,Ar Rujum,57109.0,Ar Rujum,57109.0,YEM0570957109
TZ,TZA,45,Shinyanga,4806.0,Ushetu District Council,46643.0,Ushetu,46643.0,TZA0480646643
TZ,TZA,45,Shinyanga,4806.0,Msalala District Council,46642.0,Msalala,46642.0,TZA0480646642
TG,TGO,43,Maritime,5019.0,Bas-Mono,48678.0,Bas-Mono,48678.0,TGO0501948678
TZ,TZA,45,Katavi,4792.0,Nsimbo District Council,46497.0,Nsimbo,46497.0,TZA0479246497
TZ,TZA,45,Mtwara,4800.0,Nanyamba District Council,46634.0,Nanyamba,46634.0,TZA0480046634
YE,YEM,10747,Lahj,5715.0,Habil Jabr,57236.0,Habil Jabr,57236.0,YEM0571557236
TZ,TZA,45,Tabora,4809.0,Nzega Town Council,46646.0,Nzega TC,46646.0,TZA0480946646
TZ,TZA,45,Tanga,4810.0,Bumbuli District Council,46612.0,Bumbuli,46612.0,TZA0481046612
TZ,TZA,45,Iringa,4790.0,Mafinga Town Council,46484.0,Mafinga TC,46484.0,TZA0479046484
TZ,TZA,45,Morogoro,4799.0,Ifakara Town Council,46632.0,Ifakara TC,46632.0,TZA0479946632
TZ,TZA,45,Mwanza,4801.0,Buchosa District Council,46636.0,Buchosa,46636.0,TZA0480146636
TZ,TZA,45,Mara,4797.0,Bunda District Council,46525.0,Bunda,46525.0,TZA0479746525
TG,TGO,43,Savanes,5022.0,Cinkasse,48701.0,Cinkasse,48701.0,TGO0502248701
TZ,TZA,45,Pwani,4803.0,Bagamoyo District Council,46571.0,Bagamoyo,46571.0,TZA0480346571
TZ,TZA,45,Pwani,4803.0,Kibiti District Council,46639.0,Kibiti,46639.0,TZA0480346639
TG,TGO,43,Plateaux,5021.0,DANYI,48693.0,DANYI,48693.0,TGO0502148693
TZ,TZA,45,Morogoro,4799.0,Kilombero District Council,46545.0,Kilombero,46545.0,TZA0479946545
TZ,TZA,45,Dar Es Salaam,4787.0,Temeke Municipal Council,46468.0,Temeke MC,46468.0,TZA0478746468
TZ,TZA,45,Singida,4808.0,Manyoni District Council,46601.0,Manyoni,46601.0,TZA0480846601
TZ,TZA,45,Ruvuma,4805.0,Madaba District Council,46640.0,Madaba,46640.0,TZA0480546640
TZ,TZA,45,Morogoro,4799.0,Malinyi District Council,46633.0,Malinyi,46633.0,TZA0479946633
TZ,TZA,45,Ruvuma,4805.0,Mbinga Town Council,46641.0,Mbinga TC,46641.0,TZA0480546641
TZ,TZA,45,Dar Es Salaam,4787.0,Kinondoni Municipal Council,46467.0,Kinondoni MC,46467.0,TZA0478746467
TZ,TZA,45,Dodoma,4788.0,Kondoa Town Council,46626.0,Kondoa TC,46626.0,TZA0478846626
TZ,TZA,45,Manyara,4796.0,Mbulu Town Council,46630.0,Mbulu TC,46630.0,TZA0479646630
TZ,TZA,45,Katavi,4792.0,Mpimbwe District Council,46628.0,Mpimbwe,46628.0,TZA0479246628
TZ,TZA,45,Mtwara,4800.0,Newala Town Council,46635.0,Newala TC,46635.0,TZA0480046635
TZ,TZA,45,Katavi,4792.0,Mpanda District Council,46495.0,Mpanda District Council,46495.0,TZA0479246495
YE,YEM,10747,Marib,5716.0,Raghwan,57254.0,Raghwan,57254.0,YEM0571657254
YE,YEM,10747,Marib,5716.0,Medghal,57249.0,Medghal,57249.0,YEM0571657249
TZ,TZA,45,Songwe,4811.0,Songwe District Council,46645.0,Songwe,46645.0,TZA0481146645
YE,YEM,10747,Lahj,5715.0,Al Milah,57234.0,Al Milah,57234.0,YEM0571557234
TZ,TZA,45,Shinyanga,4806.0,Kahama,46457.0,Kahama,46457.0,TZA0480646457
TG,TGO,43,Plateaux,5021.0,OGOU,48699.0,OGOU,48699.0,TGO0502148699
YE,YEM,10747,Amran,5710.0,Iyal Surayh,57122.0,Iyal Surayh,57122.0,YEM0571057122
YE,YEM,10747,Amran,5710.0,Maswar,57128.0,Maswar,57128.0,YEM0571057128
TG,TGO,43,Maritime,5019.0,YOTO,48682.0,YOTO,48682.0,TGO0501948682
TG,TGO,43,Kara,5018.0,KERAN,48675.0,KERAN,48675.0,TGO0501848675
TG,TGO,43,Kara,5018.0,DANKPEN,48673.0,DANKPEN,48673.0,TGO0501848673
TG,TGO,43,Kara,5018.0,BASSAR,48671.0,BASSAR,48671.0,TGO0501848671
TG,TGO,43,Plateaux,5021.0,M.MONO,48698.0,M.MONO,48698.0,TGO0502148698
TG,TGO,43,Centrale,5017.0,TCHAOUDJO,48669.0,TCHAOUDJO,48669.0,TGO0501748669
TG,TGO,43,Kara,5018.0,BINAH,48672.0,BINAH,48672.0,TGO0501848672
TG,TGO,43,Plateaux,5021.0,AMOU,48690.0,AMOU,48690.0,TGO0502148690
TG,TGO,43,Kara,5018.0,KOZAH,48676.0,KOZAH,48676.0,TGO0501848676
TG,TGO,43,Plateaux,5021.0,WAWA,48700.0,WAWA,48700.0,TGO0502148700
YE,YEM,10747,Aden,5702.0,Dar Sad,57017.0,Dar Sad,57017.0,YEM0570257017
YE,YEM,10747,Aden,5702.0,Ash Shaikh Outhman,57015.0,Ash Shaikh Outhman,57015.0,YEM0570257015
TG,TGO,43,Savanes,5022.0,OTI,48703.0,OTI,48703.0,TGO0502248703
TG,TGO,43,Maritime,5019.0,ZIO,48683.0,ZIO,48683.0,TGO0501948683
YE,YEM,10747,Aden,5702.0,Attawahi,57016.0,Attawahi,57016.0,YEM0570257016
YE,YEM,10747,Aden,5702.0,Al Mualla,57014.0,Al Mualla,57014.0,YEM0570257014
TG,TGO,43,Centrale,5017.0,TCHAMBA,48668.0,TCHAMBA,48668.0,TGO0501748668
TG,TGO,43,Maritime,5019.0,VO,48681.0,VO,48681.0,TGO0501948681
TG,TGO,43,Savanes,5022.0,KPENDJAL,48702.0,KPENDJAL,48702.0,TGO0502248702
TG,TGO,43,Savanes,5022.0,TONE,48705.0,TONE,48705.0,TGO0502248705
TG,TGO,43,Savanes,5022.0,TANDJOARE,48704.0,TANDJOARE,48704.0,TGO0502248704
TG,TGO,43,Centrale,5017.0,SOTOUBOUA,48667.0,SOTOUBOUA,48667.0,TGO0501748667
TG,TGO,43,Plateaux,5021.0,EST MONO,48694.0,EST MONO,48694.0,TGO0502148694
TG,TGO,43,Maritime,5019.0,LACS,48680.0,LACS,48680.0,TGO0501948680
TG,TGO,43,Kara,5018.0,DOUFELGOU,48674.0,DOUFELGOU,48674.0,TGO0501848674
TG,TGO,43,Kara,5018.0,ASSOLI,48670.0,ASSOLI,48670.0,TGO0501848670
TG,TGO,43,Plateaux,5021.0,HAHO,48695.0,HAHO,48695.0,TGO0502148695
YE,YEM,10747,Shabwah,5720.0,Ataq,57297.0,Ataq,57297.0,YEM0572057297
TG,TGO,43,Centrale,5017.0,BLITA,48666.0,BLITA,48666.0,TGO0501748666
TG,TGO,43,Plateaux,5021.0,AGOU,48689.0,AGOU,48689.0,TGO0502148689
TG,TGO,43,Plateaux,5021.0,KLOTO,48696.0,KLOTO,48696.0,TGO0502148696
TG,TGO,43,Lome,5020.0,District IV,48687.0,District IV,48687.0,TGO0502048687
TG,TGO,43,Maritime,5019.0,AVE,48677.0,AVE,48677.0,TGO0501948677
TG,TGO,43,Plateaux,5021.0,Akebou,48691.0,Akebou,48691.0,TGO0502148691
TG,TGO,43,Plateaux,5021.0,Anie,48692.0,Anie,48692.0,TGO0502148692
TG,TGO,43,Maritime,5019.0,GOLFE,48679.0,GOLFE,48679.0,TGO0501948679
TG,TGO,43,Lome,5020.0,District III,48686.0,District III,48686.0,TGO0502048686
UG,UGA,44,Central Region,5124.0,Kayunga,49761.0,Kayunga,49761.0,UGA0512449761
UG,UGA,44,Central Region,5124.0,Kyankwanzi,49769.0,Kyankwanzi,49769.0,UGA0512449769
YE,YEM,10747,Sa'ada,5718.0,Al Dhaher,57264.0,Al Dhaher,57264.0,YEM0571857264
YE,YEM,10747,Sa'ada,5718.0,Haydan,57268.0,Haydan,57268.0,YEM0571857268
UG,UGA,44,Central Region,5124.0,Luwero,49774.0,Luwero,49774.0,UGA0512449774
UG,UGA,44,Central Region,5124.0,Lyantonde,49776.0,Lyantonde,49776.0,UGA0512449776
UG,UGA,44,Central Region,5124.0,Kalungu,49758.0,Kalungu,49758.0,UGA0512449758
UG,UGA,44,Eastern Region,5125.0,BUDAKA,49716.0,BUDAKA,49716.0,UGA0512549716
UG,UGA,44,Central Region,5124.0,Mityana,49788.0,Mityana,49788.0,UGA0512449788
UG,UGA,44,Central Region,5124.0,Mpigi,49789.0,Mpigi,49789.0,UGA0512449789
YE,YEM,10747,Marib,5716.0,Bidbadah,57245.0,Bidbadah,57245.0,YEM0571657245
YE,YEM,10747,Lahj,5715.0,Al Maqatirah,57233.0,Al Maqatirah,57233.0,YEM0571557233
UG,UGA,44,Central Region,5124.0,Mubende,49790.0,Mubende,49790.0,UGA0512449790
UG,UGA,44,Central Region,5124.0,Nakaseke,49795.0,Nakaseke,49795.0,UGA0512449795
YE,YEM,10747,Aden,5702.0,Craiter,57019.0,Craiter,57019.0,YEM0570257019
YE,YEM,10747,Lahj,5715.0,Al Had,57228.0,Al Had,57228.0,YEM0571557228
UG,UGA,44,Central Region,5124.0,NAKASONGOLA,49791.0,NAKASONGOLA,49791.0,UGA0512449791
UG,UGA,44,Central Region,5124.0,Rakai,49807.0,Rakai,49807.0,UGA0512449807
YE,YEM,10747,Dhamar,5711.0,Jabal Ash sharq,57140.0,Jabal Ash sharq,57140.0,YEM0571157140
UG,UGA,44,Central Region,5124.0,Sembabule,49811.0,Sembabule,49811.0,UGA0512449811
UG,UGA,44,Central Region,5124.0,WAKISO,49815.0,WAKISO,49815.0,UGA0512449815
YE,YEM,10747,Hajjah,5713.0,Qarah,57204.0,Qarah,57204.0,YEM0571357204
UG,UGA,44,Eastern Region,5125.0,AMURIA,49709.0,AMURIA,49709.0,UGA0512549709
UG,UGA,44,Eastern Region,5125.0,BUDUDA,49717.0,BUDUDA,49717.0,UGA0512549717
UG,UGA,44,Eastern Region,5125.0,Bulambuli,49728.0,Bulambuli,49728.0,UGA0512549728
YE,YEM,10747,Al Hudaydah,5706.0,Kamaran,57083.0,Kamaran,57083.0,YEM0570657083
UG,UGA,44,Eastern Region,5125.0,Serere,49812.0,Serere,49812.0,UGA0512549812
UG,UGA,44,Eastern Region,5125.0,Tororo,49814.0,Tororo,49814.0,UGA0512549814
YE,YEM,10747,Al Hudaydah,5706.0,Ad Dahi,57061.0,Ad Dahi,57061.0,YEM0570657061
UG,UGA,44,Northern Region,5123.0,ABIM,49706.0,ABIM,49706.0,UGA0512349706
UG,UGA,44,Northern Region,5123.0,ADJUMANI,49707.0,ADJUMANI,49707.0,UGA0512349707
YE,YEM,10747,Dhamar,5711.0,Maghirib Ans,57142.0,Maghirib Ans,57142.0,YEM0571157142
YE,YEM,10747,Shabwah,5720.0,Ain,57294.0,Ain,57294.0,YEM0572057294
UG,UGA,44,Northern Region,5123.0,AMOLATAR,49708.0,AMOLATAR,49708.0,UGA0512349708
UG,UGA,44,Northern Region,5123.0,APAC,49711.0,APAC,49711.0,UGA0512349711
YE,YEM,10747,Hajjah,5713.0,Ash Shahil,57186.0,Ash Shahil,57186.0,YEM0571357186
UG,UGA,44,Northern Region,5123.0,DOKOLO,49733.0,DOKOLO,49733.0,UGA0512349733
UG,UGA,44,Northern Region,5123.0,GULU,49734.0,GULU,49734.0,UGA0512349734
YE,YEM,10747,Sa'ada,5718.0,Majz,57270.0,Majz,57270.0,YEM0571857270
YE,YEM,10747,Aden,5702.0,Al Mansura,57013.0,Al Mansura,57013.0,YEM0570257013
UG,UGA,44,Northern Region,5123.0,NEBBI,49793.0,NEBBI,49793.0,UGA0512349793
UG,UGA,44,Northern Region,5123.0,Zombo,49817.0,Zombo,49817.0,UGA0512349817
YE,YEM,10747,Al Hudaydah,5706.0,Al Mighlaf,57070.0,Al Mighlaf,57070.0,YEM0570657070
YE,YEM,10747,Hajjah,5713.0,Bani Al Awam,57189.0,Bani Al Awam,57189.0,YEM0571357189
UG,UGA,44,Northern Region,5123.0,Pader,49805.0,Pader,49805.0,UGA0512349805
UG,UGA,44,Northern Region,5123.0,MOROTO,49781.0,MOROTO,49781.0,UGA0512349781
YE,YEM,10747,Hajjah,5713.0,Kuhlan Ash Sharaf,57197.0,Kuhlan Ash Sharaf,57197.0,YEM0571357197
UG,UGA,44,Northern Region,5123.0,Otuke,49803.0,Otuke,49803.0,UGA0512349803
UG,UGA,44,Northern Region,5123.0,LIRA,49771.0,LIRA,49771.0,UGA0512349771
YE,YEM,10747,Hajjah,5713.0,Bani Qa'is,57177.0,Bani Qa'is,57177.0,YEM0571357177
YE,YEM,10747,Hajjah,5713.0,Najrah,57203.0,Najrah,57203.0,YEM0571357203
UG,UGA,44,Northern Region,5123.0,Kole,49767.0,Kole,49767.0,UGA0512349767
UG,UGA,44,Eastern Region,5125.0,SOROTI,49810.0,SOROTI,49810.0,UGA0512549810
UG,UGA,44,Northern Region,5123.0,Amudat,49715.0,Amudat,49715.0,UGA0512349715
UG,UGA,44,Western Region,5126.0,Kiryandongo,49765.0,Kiryandongo,49765.0,UGA0512649765
UG,UGA,44,Central Region,5124.0,Kiboga,49762.0,Kiboga,49762.0,UGA0512449762
YE,YEM,10747,Hajjah,5713.0,Khayran Al Muharraq,57195.0,Khayran Al Muharraq,57195.0,YEM0571357195
YE,YEM,10747,Hajjah,5713.0,Aslem,57187.0,Aslem,57187.0,YEM0571357187
UG,UGA,44,Western Region,5126.0,Kyegegwa,49770.0,Kyegegwa,49770.0,UGA0512649770
UG,UGA,44,Western Region,5126.0,Rubirizi,49808.0,Rubirizi,49808.0,UGA0512649808
UG,UGA,44,Eastern Region,5125.0,Butaleja,49729.0,Butaleja,49729.0,UGA0512549729
UG,UGA,44,Eastern Region,5125.0,KALIRO,49746.0,KALIRO,49746.0,UGA0512549746
UG,UGA,44,Eastern Region,5125.0,Namaingo,49796.0,Namaingo,49796.0,UGA0512549796
UG,UGA,44,Eastern Region,5125.0,BUKEDEA,49719.0,BUKEDEA,49719.0,UGA0512549719
UG,UGA,44,Eastern Region,5125.0,Bukwo,49727.0,Bukwo,49727.0,UGA0512549727
YE,YEM,10747,Hajjah,5713.0,Hajjah,57192.0,Hajjah,57192.0,YEM0571357192
UG,UGA,44,Eastern Region,5125.0,BUSIA,49723.0,BUSIA,49723.0,UGA0512549723
UG,UGA,44,Eastern Region,5125.0,IGANGA,49738.0,IGANGA,49738.0,UGA0512549738
YE,YEM,10747,Al Jawf,5707.0,Kharab Al Marashi,57094.0,Kharab Al Marashi,57094.0,YEM0570757094
YE,YEM,10747,Hajjah,5713.0,Bakil Al Mir,57188.0,Bakil Al Mir,57188.0,YEM0571357188
UG,UGA,44,Eastern Region,5125.0,Jinja,49740.0,Jinja,49740.0,UGA0512549740
UG,UGA,44,Eastern Region,5125.0,KABERAMAIDO,49743.0,KABERAMAIDO,49743.0,UGA0512549743
YE,YEM,10747,Hajjah,5713.0,Aflah Al Yaman,57180.0,Aflah Al Yaman,57180.0,YEM0571357180
YE,YEM,10747,Hajjah,5713.0,Al Mahabishah,57183.0,Al Mahabishah,57183.0,YEM0571357183
UG,UGA,44,Eastern Region,5125.0,Buyende,49732.0,Buyende,49732.0,UGA0512549732
UG,UGA,44,Eastern Region,5125.0,Kween,49768.0,Kween,49768.0,UGA0512549768
UG,UGA,44,Eastern Region,5125.0,MBALE,49780.0,MBALE,49780.0,UGA0512549780
UG,UGA,44,Eastern Region,5125.0,NAMUTUMBA,49792.0,NAMUTUMBA,49792.0,UGA0512549792
UG,UGA,44,Eastern Region,5125.0,KATAKWI,49751.0,KATAKWI,49751.0,UGA0512549751
UG,UGA,44,Eastern Region,5125.0,KUMI,49756.0,KUMI,49756.0,UGA0512549756
YE,YEM,10747,Hajjah,5713.0,Aflah Ash Shawm,57179.0,Aflah Ash Shawm,57179.0,YEM0571357179
YE,YEM,10747,Hajjah,5713.0,Hayran,57194.0,Hayran,57194.0,YEM0571357194
YE,YEM,10747,Hajjah,5713.0,Sharas,57205.0,Sharas,57205.0,YEM0571357205
UG,UGA,44,Eastern Region,5125.0,MANAFWA,49777.0,MANAFWA,49777.0,UGA0512549777
UG,UGA,44,Eastern Region,5125.0,MAYUGE,49779.0,MAYUGE,49779.0,UGA0512549779
YE,YEM,10747,Al Bayda,5704.0,As Sawadiyah,57037.0,As Sawadiyah,57037.0,YEM0570457037
UG,UGA,44,Eastern Region,5125.0,PALLISA,49804.0,PALLISA,49804.0,UGA0512549804
UG,UGA,44,Northern Region,5123.0,AMURU,49710.0,AMURU,49710.0,UGA0512349710
YE,YEM,10747,Taizz,5721.0,Salh,57330.0,Salh,57330.0,YEM0572157330
YE,YEM,10747,Taizz,5721.0,Hayfan,57322.0,Hayfan,57322.0,YEM0572157322
UG,UGA,44,Northern Region,5123.0,KABONG,49744.0,KABONG,49744.0,UGA0512349744
UG,UGA,44,Northern Region,5123.0,Lamwo,49772.0,Lamwo,49772.0,UGA0512349772
UG,UGA,44,Northern Region,5123.0,KOBOKO,49754.0,KOBOKO,49754.0,UGA0512349754
UG,UGA,44,Northern Region,5123.0,KOTIDO,49755.0,KOTIDO,49755.0,UGA0512349755
YE,YEM,10747,Al Jawf,5707.0,Rajuzah,57096.0,Rajuzah,57096.0,YEM0570757096
UG,UGA,44,Northern Region,5123.0,Alebtong,49714.0,Alebtong,49714.0,UGA0512349714
UG,UGA,44,Northern Region,5123.0,Napak,49797.0,Napak,49797.0,UGA0512349797
YE,YEM,10747,Al Bayda,5704.0,Al Quraishyah,57035.0,Al Quraishyah,57035.0,YEM0570457035
YE,YEM,10747,Al Bayda,5704.0,Al A'rsh,57031.0,Al A'rsh,57031.0,YEM0570457031
UG,UGA,44,Northern Region,5123.0,MOYO,49782.0,MOYO,49782.0,UGA0512349782
UG,UGA,44,Northern Region,5123.0,Nakapiripirit,49794.0,Nakapiripirit,49794.0,UGA0512349794
UG,UGA,44,Northern Region,5123.0,OYAM,49802.0,OYAM,49802.0,UGA0512349802
YE,YEM,10747,Al Jawf,5707.0,Al Humaydat,57086.0,Al Humaydat,57086.0,YEM0570757086
UG,UGA,44,Northern Region,5123.0,Agago,49713.0,Agago,49713.0,UGA0512349713
UG,UGA,44,Northern Region,5123.0,YUMBE,49816.0,YUMBE,49816.0,UGA0512349816
